video_id,title,published_at,view_count,like_count,comment_count,tags,category_id,duration
o8czOkaUdSQ,TAINTED IPETACH! - The Binding Of Isaac: Repentance #288,2022-01-08,98593,6141,204,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SULFUR,TAINTED IPETACH! - The Binding Of Isaac: Repentance #288",20,PT55M30S
f3TTTiQWjgw,HOW GOOD IS BLUE BABY REALLY?? - The Binding Of Isaac: Repentance #287,2022-01-07,100468,5676,243,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SULFUR,HOW GOOD IS BLUE BABY REALLY?? - The Binding Of Isaac: Repentance #287",20,PT1H21M18S
KzFgG3y4OsU,DUAL MEGA BRIM! - The Binding Of Isaac: Repentance #286,2022-01-06,99094,6708,249,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SULFUR,DUAL MEGA BRIM! - The Binding Of Isaac: Repentance #286",20,PT51M41S
gJpqoygxxjk,DR. BETHANY! - The Binding Of Isaac: Repentance #285,2022-01-05,79281,5955,202,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SULFUR,DR. BETHANY! - The Binding Of Isaac: Repentance #285",20,PT41M10S
0xY0gdG2lus,HOW GOOD IS SPINDOWN DICE IN GREEDIER? - The Binding Of Isaac: Repentance #284,2022-01-04,136767,8929,279,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SULFUR,HOW GOOD IS SPINDOWN DICE IN GREEDIER? - The Binding Of Isaac: Repentance #284",20,PT58M43S
alzQJzj8YtA,ULTRAMUSH! - The Binding Of Isaac: Repentance #283,2022-01-03,78191,6877,185,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SULFUR,ULTRAMUSH! - The Binding Of Isaac: Repentance #283",20,PT55M1S
3C5G_NMCpOM,The BEST Tainted Forgotten Item PERIOD! - The Binding Of Isaac: Repentance #282,2022-01-02,98421,6495,182,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SULFUR,The BEST Tainted Forgotten Item PERIOD! - The Binding Of Isaac: Repentance #282",20,PT59M14S
StOgwIbluKc,IS THERE A DOCTOR IN THE HOUSE?! - The Binding Of Isaac: Repentance #281,2022-01-01,80155,5682,210,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SULFUR,IS THERE A DOCTOR IN THE HOUSE?! - The Binding Of Isaac: Repentance #281",20,PT56M10S
OwF4MXGaDsg,ULTIMATE TAINTED KEEPER RUN - The Binding Of Isaac: Repentance #280,2021-12-31,147101,8347,366,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SULFUR,ULTIMATE TAINTED KEEPER RUN - The Binding Of Isaac: Repentance #280",20,PT1H3M26S
m_Uetbr7ZG8,"SULFUR, SO GOOD! - The Binding Of Isaac: Repentance #279",2021-12-30,54477,5461,177,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SULFUR,SO GOOD! - The Binding Of Isaac: Repentance #279",20,PT35M39S
s5xdt-EtNK4,120 VOLTS OF CHAOS! - The Binding Of Isaac: Repentance #278,2021-12-29,93338,6444,257,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,120 VOLTS OF CHAOS! - The Binding Of Isaac: Repentance #278",20,PT1H9M49S
t9j_LRmafAg,LOST TECHNOLOGY - The Binding Of Isaac: Repentance #277,2021-12-28,75277,5610,157,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,HOW TO BECOME A GOD IN ISAAC - The Binding Of Isaac: Repentance #276",20,PT41M11S
V8FK5gLh0GA,HOW TO BECOME A GOD IN ISAAC - The Binding Of Isaac: Repentance #276,2021-12-27,115058,6649,365,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,HOW TO BECOME A GOD IN ISAAC - The Binding Of Isaac: Repentance #276",20,PT1H8M44S
rASCXjvw-fQ,UNBEATABLE COMBO! - The Binding Of Isaac: Repentance #275,2021-12-26,91188,6159,227,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,UNBEATABLE COMBO! - The Binding Of Isaac: Repentance #275",20,PT1H3M31S
jUU-l_1QoN0,¡Vamos Isaac! SPANISH RUN SPECIAL! - The Binding Of Isaac: Repentance #274,2021-12-25,88698,9284,995,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,¡Vamos Isaac! SPANISH RUN SPECIAL! - The Binding Of Isaac: Repentance #274",20,PT1H4M31S
PXZs73NJL2o,"THE NEW ""BEST"" TRINKET IN ISAAC?? - The Binding Of Isaac: Repentance #273",2021-12-24,61477,6579,258,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,THE NEW ""BEST"" TRINKET IN ISAAC?? - The Binding Of Isaac: Repentance #273",20,PT51M55S
23JJcyGn5Hw,OUR KEY! - The Binding Of Isaac: Repentance #272,2021-12-23,81719,6480,427,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,OUR KEY! - The Binding Of Isaac: Repentance #272",20,PT1H3M38S
A8kkzzzxmU4,THE CAPRICIOUS - The Binding Of Isaac: Repentance #271,2021-12-22,76994,6516,201,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,THE CAPRICIOUS - The Binding Of Isaac: Repentance #271",20,PT51M52S
JnjN6MukpX8,THE POLYZERKER?! - The Binding Of Isaac: Repentance #270,2021-12-21,79578,6403,208,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,THE POLYZERKER?! - The Binding Of Isaac: Repentance #270",20,PT53M6S
Y4CkPfnoEKE,CROWNED! - The Binding Of Isaac: Repentance #269,2021-12-20,111492,7527,291,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,CROWNED! - The Binding Of Isaac: Repentance #269",20,PT1H9M11S
L4FgrQM58CE,ALL IS TAINTED LOST - The Binding Of Isaac: Repentance #268,2021-12-19,142956,16428,468,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,ALL IS TAINTED LOST - The Binding Of Isaac: Repentance #268",20,PT38M13S
B-l0cJd1mXo,ROCKED! - The Binding Of Isaac: Repentance #267,2021-12-18,129264,7366,224,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,ROCKED! - The Binding Of Isaac: Repentance #267",20,PT1H12M10S
Yp95BBZNElU,"300,000 REASONS - The Binding Of Isaac: Repentance #266",2021-12-17,75433,6787,234,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,300,000 REASONS - The Binding Of Isaac: Repentance #266",20,PT44M34S
ZQgdrwXe1o8,"Honey, Dim The Lights! It's A 300K SPECIAL!",2021-12-17,67118,2526,63,"binding of isaac,EARLY MORNING SUPER DUPER SECRET STREAM! - The Binding Of Isaac: Repentance,NO ONE WILL KNOW I'M STREAMING,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS",20,PT2H33M55S
W7eSnByfWA4,Isaac is ABSOLUTELY BUSTED! - The Binding Of Isaac: Repentance #265,2021-12-16,446787,11938,361,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,Isaac is ABSOLUTELY BUSTED! - The Binding Of Isaac: Repentance #265",20,PT1H44M39S
r8AUKtx6Oao,The Absolute BEST Tainted Keeper Trinket! - The Binding Of Isaac: Repentance #264,2021-12-15,79256,5872,204,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,The Absolute BEST Tainted Keeper Trinket! - The Binding Of Isaac: Repentance #264",20,PT37M20S
wx2HcSFf-co,SECRET OF THE OOZE! - The Binding Of Isaac: Repentance #263,2021-12-14,66077,5634,212,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SECRET OF THE OOZE! - The Binding Of Isaac: Repentance #263",20,PT34M30S
IkABtFtiopw,TWISTED STONES! - The Binding Of Isaac: Repentance #262,2021-12-13,100860,6529,245,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,TWISTED STONES! - The Binding Of Isaac: Repentance #262",20,PT1H5M26S
JA10Y0f6Vto,RUN - The Binding Of Isaac: Repentance #261,2021-12-12,77772,6272,220,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,RUN - The Binding Of Isaac: Repentance #261",20,PT37M31S
1JGmScex1Iw,THE HARLOT! - The Binding Of Isaac: Repentance #260,2021-12-11,68377,6356,225,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,THE HARLOT! - The Binding Of Isaac: Repentance #260",20,PT39M13S
_xE5sQQbkA8,BETTER THAN BINGE EATER?! - The Binding Of Isaac: Repentance #259,2021-12-10,99372,6781,258,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,BETTER THAN BINGE EATER?! - The Binding Of Isaac: Repentance #259",20,PT1H1M22S
hS1RxV16V9M,EXPLOSIVE START! - The Binding Of Isaac: Repentance #258,2021-12-09,82804,6176,197,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,EXPLOSIVE START! - The Binding Of Isaac: Repentance #258",20,PT34M23S
WBDI2Cpg1fA,SACRED FIRE! - The Binding Of Isaac: Repentance #257,2021-12-08,106862,7282,314,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SACRED FIRE! - The Binding Of Isaac: Repentance #257",20,PT54M5S
nyZqQUi9BVk,SUPER-CHARGED TECH 2! - The Binding Of Isaac: Repentance #256,2021-12-07,90619,6413,268,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,SUPER-CHARGED TECH 2! - The Binding Of Isaac: Repentance #256",20,PT39M44S
bKlWLngr1e0,DARK JUDAS'S REVENGE - The Binding Of Isaac: Repentance #255,2021-12-06,72309,5387,212,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,DARK JUDAS'S REVENGE - The Binding Of Isaac: Repentance #255",20,PT48M15S
AvmZEIhTMp0,SECRET ROOM ITEM POOL TIER LIST - The Binding Of Isaac: Repentance,2021-12-05,44535,1975,114,"binding of isaac,binding of isaac gameplay,binding of isaac video,binding of rebirth,commentary,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac Best,Eden Streak,Sinvicta Eden Streak,Isaac Tier List,The Binding Of Isaac Tier List,The Binding Of Isaac Tiers,Binding Of Isaac Item Tier List,SECRET ROOM ITEM POOL TIER LIST - The Binding Of Isaac: Repentance",20,PT33M29S
NwEi3GGN5Yw,THE DARKEST DAY - The Binding Of Isaac: Repentance #254,2021-12-05,85238,6764,465,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,THE DARKEST DAY - The Binding Of Isaac: Repentance #254",20,PT56M13S
rF51bw5qXr0,LIVE AMA & TIER LIST STREAM!,2021-12-05,28072,1547,37,"binding of isaac,LIVE AMA & TIER LIST STREAM!,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS",20,PT4H19M32S
-58AvlBcDlM,RED ROCK MADNESS! - The Binding Of Isaac: Repentance #253,2021-12-04,317882,9581,383,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,RED ROCK MADNESS! - The Binding Of Isaac: Repentance #253",20,PT1H39M51S
cTIXeb4m5dE,ESAU JR. IS INSANE! - The Binding Of Isaac: Repentance #252,2021-12-03,79207,6477,205,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,ESAU JR. IS INSANE! - The Binding Of Isaac: Repentance #252",20,PT44M13S
7i9u-QdKGic,MEGACAC! - The Binding Of Isaac: Repentance #251,2021-12-02,124569,6425,295,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,MEGACAC! - The Binding Of Isaac: Repentance #251",20,PT1H6M37S
xgFF7VEAlZM,That's Repentance Baby! - The Binding Of Isaac: Repentance #250,2021-12-01,72418,6470,305,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,That's Repentance Baby! - The Binding Of Isaac: Repentance #250",20,PT43M36S
mnvK66_vEnM,BRIMSECTION! - The Binding Of Isaac: Repentance #249,2021-11-30,97808,6945,259,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,BRIMSECTION! - The Binding Of Isaac: Repentance #249",20,PT53M4S
rM4Hn59AKyk,ROCK SOLID - The Binding Of Isaac: Repentance #248,2021-11-29,185701,9248,319,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,ROCK SOLID - The Binding Of Isaac: Repentance #248",20,PT1H13M
n2hlZk9YsKI,LIGHTNING BLADE! - The Binding Of Isaac: Repentance #247,2021-11-28,89902,6346,240,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,LIGHTNING BLADE! - The Binding Of Isaac: Repentance #247",20,PT42M56S
1qX1zkQU-xg,IMMACULATE Damage! - The Binding Of Isaac: Repentance #246,2021-11-27,98928,6895,259,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,IMMACULATE Damage! - The Binding Of Isaac: Repentance #246",20,PT1H2M17S
faQ6SAQZlx0,THE CULT OF TECH - The Binding Of Isaac: Repentance #245,2021-11-26,74296,5955,172,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,THE CULT OF TECH - The Binding Of Isaac: Repentance #245",20,PT42M55S
LjJEIYpGDOs,A FEAST FOR BEAST! - The Binding Of Isaac: Repentance #244,2021-11-25,80646,5614,266,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,A FEAST FOR BEAST! - The Binding Of Isaac: Repentance #244",20,PT1H18M53S
vvNdvq5D7gg,DEAD TECH - The Binding Of Isaac: Repentance #243,2021-11-25,65070,5915,237,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,DEAD TECH - The Binding Of Isaac: Repentance #243",20,PT42M10S
dFUF6sp_MyU,EYE OF SULFUR! - The Binding Of Isaac: Repentance #242,2021-11-24,69396,5951,207,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,EYE OF SULFUR! - The Binding Of Isaac: Repentance #242",20,PT38M5S
